Time,compartment,s1,at,s2,s3,na,s4,s5,s6,s6o,k0,k1,k2,k31,k33,k32,k34,k4,k5,k6,k7,k8,k9,k10,atot,ntot,n,ki,v1,v2,v3,v4,v5,v7,v8,v9,v10,v6,v0
0.3625,1.0,1.8053589626862063,2.703080458749966,4.399635422487934,0.48075386912171786,0.6364099279045999,0.7811454207147108,7.987343967180968,0.0789170083188497,0.0252064140752034,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,46.76190560881506,42.99446013902724,72.78162594083636,79.97977398419489,77.40275730196342,77.01940028563085,15.064376380876098,2.0165776900432313,20.182919017888437,57.25795710008035,50.0
0.365,1.0,1.8033515462440344,2.648450881925171,4.418633341387446,0.476664328393781,0.6347086778180971,0.7598851318842899,7.997529356365871,0.07877224249809822,0.025195358303152837,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,49.35029548357495,43.11642714038176,72.97129275629318,81.046620854631,77.47723648165538,75.68625284499905,14.98013151815305,2.016513126016272,20.14147284136736,57.386881488407695,50.0
0.3675,1.0,1.793286289218366,2.585427846571899,4.445134028040133,0.4730483485493483,0.6326055391751065,0.7365005453985792,8.010305673812674,0.07859158267828348,0.025173847713018647,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,52.32735156635969,43.302606745596975,73.23045169197619,82.16176638691095,77.57603475674894,74.15662469390479,14.922199074181746,2.015628664252227,20.09133157310452,57.54963322672756,50.0
0.37,1.0,1.773644694932794,2.512054640244763,4.4804568767599005,0.47000821609055965,0.6300592990977716,0.7109936047151266,8.025821645647481,0.07837155881934144,0.025141484745331944,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,55.8216259334068,43.56231347479331,73.5691484609327,83.34665300043513,77.69996503598293,72.39197970401317,14.894260891620075,2.013907817041492,20.031650611974314,57.74822428692599,50.0
0.3725,1.0,1.7422716544827095,2.4254103308111374,4.526518936213309,0.46766973234127884,0.6270110258220298,0.6833061878156672,8.044322042697381,0.07810749670420698,0.025097646335050048,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,60.03032483883555,43.90847739224703,74.00100977584863,84.63357079612175,77.85046996278056,70.33752992685336,14.901101973902795,2.0113187796265555,19.961277777753562,57.98565880085478,50.0
0.375,1.0,1.6959382295007053,2.3209092352595553,4.586252841315372,0.4661963720196315,0.6233749594420618,0.6532739078684725,8.066210025993083,0.07779289126175776,0.025041412987465282,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,65.27559091546176,44.359885574890434,74.54564011975484,86.07414913818994,78.02992381416459,67.91148926271185,14.949135523809097,2.007811706804004,19.87869388843385,58.266470142622694,50.0
0.3775,1.0,1.62941341303102,2.19075421285259,4.664500724129015,0.4658177039656184,0.6190222591132082,0.6205434965030825,8.09215676691366,0.07741859833418847,0.024971466806229907,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,72.12449937569014,44.94527784489065,75.23208948243987,87.75249484382819,78.2422372521329,64.98545858726754,15.047311198451778,2.0033130389972227,19.781804352859677,58.597501653157586,50.0
0.38,1.0,1.5332218714532315,2.0200995214706974,4.770187207331707,0.466890699958027,0.6137468059018995,0.5843880670494668,8.123339656583939,0.07697105727362263,0.02488591026027243,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,81.68767483803282,45.71210709646435,76.10670168096821,89.81725654319406,78.49392063906251,61.34111795987252,15.208851327926288,1.9977173444983927,19.667674322984464,58.98952539196214,50.0
0.3825,1.0,1.3868609019227176,1.7750704724672037,4.922937792181785,0.4700609572703587,0.6071835945059714,0.5432244121414174,8.162045073007064,0.07642851531222623,0.02478191758953664,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,96.49910346643773,46.747834631850736,77.2508075020661,92.56241708784428,78.7963946688642,56.562786601179525,15.454968669953736,1.9908728208217943,19.531930130006327,59.460633450089155,50.0
0.385,1.0,1.1306050466496769,1.351510586552374,5.180758659400854,0.47682874733807873,0.5985592429454573,0.49292352628284447,8.213702357514409,0.07575089789370798,0.024654943080086346,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,123.89960872511918,48.2447903633815,78.83141896406099,96.69088277200679,79.17183720816851,49.7019732290817,15.824304084750697,1.9825534071629312,19.367474146008597,60.04474932438808,50.0
0.3875,1.0,0.6750300800071943,0.6065639872743166,5.628993776999641,0.4915545005650224,0.586312916681711,0.4237209994521752,8.290632426510214,0.07486134853948716,0.024496807019267014,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,193.80454597611387,50.77143486212837,81.28173608912932,104.4402192799509,79.67291286788976,37.84229642346647,16.404564877246983,1.9723954464069076,19.16098305510811,60.818995596023,50.0
0.39,1.0,0.46477937852624623,0.3950131363977108,5.823456193323809,0.5127316303233147,0.5727037368558466,0.36274541415950895,8.364753260079098,0.07376871963248616,0.02429712595558738,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,198.34758784987662,55.164139014596486,84.92430624181733,115.02960791113048,80.41913453714908,16.983791643680863,17.427073371952904,1.9597445615413611,18.886703070082554,61.93834586114858,50.0
0.3925,1.0,0.371769763378536,0.4000556094755206,5.897784660940377,0.5324240027835127,0.56076553702008,0.3325048267333704,8.410662334108332,0.07263556890275928,0.024056697533162592,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,98.5766289780891,57.06987069457333,86.97577584396466,104.61539623016013,81.13810662276724,11.060367819135902,18.77586813554483,1.9437700764469903,18.55184762883704,63.04219647178015,50.0
0.395,1.0,0.30726893150763707,0.4464415979360082,5.942207280145537,0.5493096138862702,0.5507475352727659,0.3211218606073468,8.439462141318268,0.07159188588782554,0.023788581373782522,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,79.75778366758259,57.7982896772157,88.23727881974882,95.75991086568885,81.58342464085082,11.201557065314576,20.04171380957819,1.9245358026530073,18.217076763598758,63.80809020048889,50.0
0.3975,1.0,0.2571287609172001,0.5115437098948722,5.971379937005651,0.5635759891920084,0.5425433877863365,0.31946499139311985,8.459785447768105,0.07070135357640185,0.0235102183666263,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,72.56508513474311,58.23363134542627,89.10943309778938,91.29002286781275,81.86278277078719,12.500364742208228,21.148934413181376,1.9030865099026018,17.926239192766133,64.32566237915303,50.0
0.4,1.0,0.21837711893689687,0.5917439578006158,5.988598619805687,0.5755321979506764,0.5359991269761774,0.32293770375872416,8.475815355918746,0.06998031853941289,0.02323758006283354,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,67.70672343020523,58.51952338265538,89.71898573133696,89.15517269549674,82.05991884335062,14.32322387705642,22.094450926881454,1.880817469330104,17.696675703665832,64.68560337196236,50.0
0.4025,1.0,0.1906068029192678,0.6864288715250285,5.994552500454556,0.5854235918834165,0.5309575744480902,0.3294382088707738,8.489297926747996,0.06942221036868167,0.022982790355246915,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,63.31020452352637,58.68826647409574,90.13486987566347,88.05235040717331,82.21540895241183,16.568830818417243,22.88596580531854,1.8590064050266832,17.528526928717255,64.94185779354557,50.0
0.405,1.0,0.17402076469711772,0.7951440752595861,5.989313402684095,0.5934296525770903,0.5272778469360477,0.3380745195880827,8.500802411613614,0.06901234119344461,0.02275393946758052,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,58.887093424533376,58.74661450445465,90.3917668439646,87.32935500245625,82.34618988945556,19.2200084027008,23.532234579604882,1.8386232284197532,17.41478250503803,65.12392387700278,50.0
0.4075,1.0,0.16874743465150194,0.9168282230515122,5.973025882406236,0.5996908813825028,0.5248422166497845,0.34851079257649203,8.510359294882358,0.06873487159895245,0.022555787801377736,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,54.37015710365223,58.69527134630414,90.50451576496677,86.67841016845088,82.45778339265206,22.26403410726841,24.041193300090768,1.8203151574064416,17.346900647199035,65.24732503389845,50.0
0.41,1.0,0.17456765942886274,1.0496090930247965,5.946174654646766,0.6043349212731526,0.5235542498794736,0.36064935857312985,8.517773315380898,0.06857545079884207,0.022390651879181944,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,49.86147268212609,58.535653647581114,90.47873485681266,85.96149117070311,82.55048516035886,25.671190245442343,24.420025593834136,1.8044630241102189,17.317156424090516,65.31981845563986,50.0
0.4125,1.0,0.1908532443943947,1.1908873176622472,5.909636737679607,0.6074951016991406,0.5233326043484392,0.3744779021146146,8.522778980407251,0.06852180439148611,0.022259181055849717,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,45.523521930729416,58.27251161553831,90.31766653764707,85.12452705124815,82.62240115919471,29.3890546046943,24.67584137907441,1.7912521503345555,17.319299594872547,65.34496419141512,50.0
0.415,1.0,0.21663941569774614,1.3376066837372032,5.864600177294145,0.6093200147133323,0.5241041020903171,0.3899976988830668,8.525118681581397,0.0685635064896918,0.022160943813170186,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,41.51212739089302,57.914440029260156,90.0259375169993,84.15604992683197,82.67095610995032,33.34484489454292,24.816415355429406,1.7807344844679773,17.34848375086365,65.32422008927074,50.0
0.4175,1.0,0.2507630527764799,1.4865963382495564,5.812419904405148,0.6099748173231903,0.5257982369572836,0.40719275576752395,8.52458026107929,0.06869153401286965,0.022094834357209596,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,37.93626262965807,57.47308173748262,89.61104490661941,83.06618134913182,82.69365121133954,37.45298714464169,24.85067714575055,1.772875505053615,17.400961003695603,65.2581829694965,50.0
0.42,1.0,0.29200262328513943,1.6348710451207957,5.754475495963095,0.6096364685146896,0.52834380506016,0.4260193796114002,8.521012553235252,0.06889785254311842,0.02205933985120426,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,34.84572232297968,56.96171506317046,89.08336607769797,81.87518107074791,82.6884285324691,41.62469747098758,24.788822165487257,1.7675867485767678,17.47376237087252,65.14729307002303,50.0
0.4225,1.0,0.3391796732196195,1.779823795216512,5.692070434764867,0.6084857771919273,0.531667297273041,0.446404861381481,8.514329571319815,0.06917511499866329,0.022052711140783214,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,32.24049519270238,56.39385986043833,88.45546123301366,80.60726160468784,82.65382176638194,45.77638926338228,24.642076620002346,1.7647471880963408,17.56444225946781,64.99219794002683,50.0
0.425,1.0,0.3912167652952175,1.919315563681847,5.6263767992759846,0.6066986728994581,0.5356922116265815,0.4682487232664745,8.504510312559253,0.0695164351549556,0.022073068715639466,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,30.088855832818375,55.7822902606957,87.74128098863655,79.28779607510685,82.5889968418022,49.835066266062334,24.422253683295054,1.7642168912626572,17.670901446705027,64.79393713754436,50.0
0.4275,1.0,0.44715994505953716,2.0516879099336833,5.558416295958999,0.6044382714829138,0.5403387365245375,0.49142414500933573,8.491597063749131,0.06991519286839913,0.02211846466746931,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,28.3440352177836,55.13849263290465,86.95550639081539,77.94222646611193,82.49375003182475,53.74083578309172,24.141254560274138,1.7658454972511572,17.791262414743553,64.55404452480319,50.0
0.43,1.0,0.5061789075578356,2.1757305596985135,5.48906377250579,0.6018484819867429,0.5455234539293953,0.5157788144260361,8.47569344226933,0.07036485625230049,0.022186914465590863,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,26.955573088824018,54.472479700398196,86.11310803419815,76.59580824577532,82.36849151836657,57.44726147814313,23.810618864528603,1.7694771733975447,17.923773075348684,64.27461178003799,50.0
0.4325,1.0,0.5675572336437811,2.290629844798288,5.419060370662753,0.5990497645109572,0.5511595464790349,0.5411363062631384,8.45696099487232,0.07085880556825605,0.02227640196535469,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.875629654296628,53.792824970556744,85.22906107426272,75.27356232898794,82.2142263900125,60.92045567155838,23.441179858395394,1.774953157247269,18.066728170016113,63.95835366860024,50.0
0.435,1.0,0.630676003413085,2.39590969824263,5.349033062390987,0.5961358375570851,0.5571560277782323,0.5672957249645422,8.435617876856018,0.07139018204925585,0.022384880143812617,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.0618149640907,53.10679163249498,84.3182587809078,74.00018014578416,82.0325216502615,64.13763565435205,23.042824716290966,1.7821121572283751,18.218401351088012,63.608596854419865,50.0
0.4375,1.0,0.6949994955857833,2.491376560389204,5.279511487141572,0.5931728542569943,0.5634184899594604,0.5940334635542589,8.411934164059382,0.07195171178652011,0.022510248525225637,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.47789551830622,52.420524011431674,83.3950863311543,72.79948565152307,81.82549340550337,67.08547155079364,22.624385408041324,1.7907904115050095,18.37698821454121,63.229423592655195,50.0
0.44,1.0,0.7600613007318975,2.5770669256782437,5.2109440219127885,0.5901999885044648,0.5698501222674969,0.6211056083836338,8.386226074597035,0.07253564675459305,0.02265033040022022,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.093517057420186,51.73921257398741,82.47322764927085,71.69382456249123,81.595761391376,69.75854369089771,22.193583346557517,1.800819882018051,18.540548722985427,62.825573963521286,50.0
0.4425,1.0,0.8254524343783335,2.653199625790532,5.143711486297685,0.5872315762809521,0.5763534837679591,0.6482513114404876,8.358848482809883,0.0731337759774829,0.022802853554139666,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,23.88348453405291,51.06725141474533,81.56531751909304,70.70333702526472,81.34639292359124,72.15787391899082,21.75704061292327,1.8120264320176176,18.706993632889812,62.402399165472474,50.0
0.445,1.0,0.8908114875007314,2.7201326874123897,5.078138503481722,0.584260619594011,0.5828329426026728,0.6751970495806533,8.33018585172705,0.0737375394114738,0.022965441129859366,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,23.82693456169005,50.40837256571732,80.68257252124076,69.84520870638616,81.08083028325586,74.2895895221349,21.320327006653418,1.8242282843311732,18.874095908753713,61.9657388235103,50.0
0.4475,1.0,0.9558165880792442,2.7783244980276867,5.014502797808193,0.5812633524411083,0.5891975492397875,0.7016615810857016,8.300641961271168,0.0743382432236487,0.023135618464601437,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,23.906558206251884,49.76575733412088,79.8344518789724,69.13301066510994,80.80280276175237,76.16371524754692,20.888028089880102,1.8372352903887492,19.039536855605416,61.521744672007934,50.0
0.45,1.0,1.020178853017254,2.828299182200654,4.953042795734549,0.5782044570563268,0.5953639906140298,0.7273613598844232,8.27062899509778,0.07492735542386905,0.02331083930080525,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.10793964778925,49.142127418520296,79.0284112929031,68.57622114300493,80.51622702433032,77.79308594477523,20.46382391299581,1.850849477168115,19.200984284642722,61.07666500296728,50.0
0.4525,1.0,1.0836370014103385,2.8706162813856206,4.893963896220244,0.5750424482445988,0.6012592273209049,0.7520161555766588,8.240556643765029,0.07549684375605573,0.02348853143609886,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.419027887631312,48.53981939819859,78.26980166097114,68.17999201697785,80.22510125244847,79.19237710161832,20.05057289043728,1.8648671440644198,19.356193546148926,60.6366121851172,50.0
0.455,1.0,1.145952832092132,2.9058449134349025,4.8374437361269536,0.5717347444183307,0.6068224616282827,0.7753546337783506,8.210821877393428,0.07603950798434073,0.023666158288657386,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,24.82973494631648,47.9608461829584,77.56193702905652,67.94518417946053,79.93339944452077,80.37725587879737,19.650398970683476,1.8790825148879087,19.503117119983827,60.20733962824516,50.0
0.4575,1.0,1.2069073156360857,2.934542528507685,4.7836367216404385,0.5682420225163254,0.612006205771482,0.7971196636441442,8.181799948466681,0.07654925921128172,0.023841289813516926,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.331643703219676,47.40694861404415,76.90632144085727,67.86865731523206,79.64497221071625,81.36365757617727,19.264782331606877,1.8932926630925908,19.640006135881254,59.79405313655926,50.0
0.46,1.0,1.2662970998828849,2.9572382058914726,4.732678041873685,0.5645315912378452,0.6167763807547904,0.8170731349487421,8.153837032161428,0.0770213094347976,0.024011674421334398,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,25.917805582443172,46.879639872076304,76.30299397568096,67.94376810424755,79.3634595001268,82.16719079821519,18.894654225126,1.907303185081354,19.7654885241618,59.40127505353505,50.0
0.4625,1.0,1.3239312711633597,2.974420213543601,4.684687333019504,0.5605796777387172,0.6211115308345367,0.8350000903621675,8.12724473200032,0.07745225188957187,0.024175303397767224,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,26.582609381972045,46.380244810362115,75.75093407498471,68.16101184936235,79.09221921196585,82.80266976496124,18.540495651356768,1.9209339537067518,19.878613130048702,59.0327699212167,50.0
0.465,1.0,1.3796282469776446,2.986527342535301,4.639772124184211,0.5563726703229265,0.6250013519102483,0.8507120153042699,8.102296504943649,0.0778400318363167,0.024330460725790645,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,27.321705771852503,45.90993586359114,75.24846831161294,68.50873714917645,78.83427390040309,83.28376597922082,18.202437978374345,1.9340242718213778,19.978855684426744,58.69153030371549,50.0
0.4675,1.0,1.4332126985427227,2.9939433758360328,4.598031170506538,0.5519074676811822,0.6284447861418496,0.8640491795252304,8.079225915694503,0.07818382360314191,0.02447575371266009,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,28.131976183285904,45.46976681700527,74.79363207155471,68.97386935100543,78.59227609795339,83.62276559098844,17.880362231884146,1.9464368580632516,20.06608916644727,58.37981341176399,50.0
0.47,1.0,1.4845124131834315,2.9969939714702827,4.559557765209448,0.5471911438827131,0.6314479329892206,0.8748819866737197,8.058226527172737,0.0784838398332917,0.024610122754394458,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,29.011539267973543,45.06070547096408,74.38445870752818,69.54259205318392,78.36849138223667,83.83041452340892,17.57399312868524,1.9580602970128071,20.140526208930684,58.0992145982266,50.0
0.4725,1.0,1.5333550073076632,2.995945226969501,4.52444311927956,0.5422401518369141,0.6340219845615146,0.8831113515462502,8.039453174968095,0.07874110230486873,0.024732831290849844,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,29.95979248580148,44.68366609905259,74.01918791738494,70.20095255086373,78.16479731357555,83.91583120116792,17.282984204866743,1.9688098203515567,20.202643904586463,57.85076279500519,50.0
0.475,1.0,1.5795643906815309,2.991003224062837,4.492779905247598,0.5370792688929426,0.6361813310535224,0.8886681796256594,8.02302435340349,0.0789572014695617,0.024843439057839676,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,30.97749065360774,44.33954256893969,73.6963998961065,70.9353734109942,77.98269579719052,83.88646635514603,17.006991428390865,1.9786265032679875,20.253101630257085,57.635024709949214,50.0
0.4775,1.0,1.6229568609931897,2.9823139036366126,4.464666080696976,0.5317404513824381,0.637941917784184,0.8915120624273417,8.009025451524385,0.0791340660799484,0.02494176292690218,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,32.06686770236682,44.029243071426464,73.4150905471594,71.73306624961906,77.82333622801386,83.74809027375943,16.74573412713627,1.987475124627174,20.29266090439576,57.45220788478961,50.0
0.48,1.0,1.663336671799874,2.969962665961792,4.440209139819835,0.5262617228543334,0.6393198803687233,0.8916293214191565,7.997512610160849,0.0792737570912945,0.0250278299639311,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,33.23181293371141,43.753727590830366,73.17470628072832,72.58235445380431,77.68754687978654,83.50478930182516,16.499043535093193,1.9953410341521742,20.32211368239233,57.30225640569155,50.0
0.4825,1.0,1.7004908620490373,2.953973107330113,4.419530992032566,0.5206861821798797,0.6403304438050631,0.8890305328017776,7.988517018644715,0.07937829309867936,0.02510182701064598,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,34.478119504101485,43.514049570234384,72.97515636082518,73.47291913479074,77.57587231856023,83.15895464693018,16.266900497108857,2.002226397114488,20.342222672761274,57.184936382617735,50.0
0.485,1.0,1.7341830529097289,2.9343042692889503,4.402773743367547,0.5150611874155766,0.6409870447812781,0.8837476474614178,7.982049526422077,0.07944950887729244,0.025164050334799497,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,35.81383186374485,43.311403721919156,72.81681825909703,74.39598765722378,77.48861508085373,82.71124700524317,16.049464762868272,2.0081461608516786,20.35367478301252,57.09991090062726,50.0
0.4875,1.0,1.7641457930679134,2.910845663736328,4.390106772860274,0.5094377512506428,0.641300621479491,0.8758307877931691,7.978105507967121,0.07948894447709097,0.02521485793408521,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,37.24973229096191,43.147182685001965,72.70054855269743,75.34448759404535,77.42588040629414,82.1605195400906,15.847098863373834,2.01312402678396,20.35704695343485,57.04680594542567,50.0
0.49,1.0,1.7900708420211604,2.883409106108204,4.3817356761212745,0.5038701744507803,0.6412790075065893,0.865344757709695,7.976669989459247,0.07949775968190476,0.02525462609254427,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,38.80002758402472,43.023046374030685,72.62770960288069,76.31319202865267,77.38762342728107,81.50367858461718,15.660389908659702,2.017188634726817,20.35278245362716,57.02526996636756,50.0
0.4925,1.0,1.8115964788802263,2.851715971662957,4.377913933081053,0.49841594507288156,0.6409263620048378,0.8523652433457416,7.977723126862078,0.07947666712542727,0.025283710889268528,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,40.483330803475674,42.94100962598849,72.60022122332329,77.29888612285184,77.37369889775469,80.73545497102971,15.49017293702578,2.0203700874035415,20.341175096010183,57.03503050819105,50.0
0.495,1.0,1.8282904339922488,2.8153777630310928,4.378958620892801,0.4931359443812857,0.640242562145523,0.8369746047519471,7.98124622705975,0.07942587649976064,0.025302414597174742,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,42.324089530044034,42.90355654419432,72.62064728351288,78.30059161948256,77.38391433056215,79.8480472065628,15.337559882372387,2.0226968711414823,20.322358588559528,57.075952000915365,50.0
0.4975,1.0,1.8396262177887708,2.773866607216889,4.385272274821175,0.48809502860814347,0.6392224722828518,0.8192570509217694,7.987228645330585,0.07934504158831872,0.02531095628207808,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,44.35471005662999,42.91379448474945,72.69233030458355,79.31989828539348,77.41808840247957,78.83057736487059,15.203979055192725,2.0241931677739795,20.29629821346971,57.14809965780001,50.0
0.5,1.0,1.8449491850583764,2.7264700262207042,4.397374369501395,0.483363106677434,0.6378549795254141,0.7992928261675054,7.995676109154887,0.07923320073302252,0.02530944537388913,50.0,550.0,9.8,323.8,57823.1,76411.1,23.7,80.0,9.7,2000.0,28.0,85.7,80.0,375.0,4.0,1.0,4.0,1.0,46.618803192235575,42.97566829324752,72.8195937086969,80.36147419265559,77.47611785970668,77.6682650020729,15.091231607942115,2.0248765025662463,20.26278198984024,57.25181588169587,50.0
